service,food,place,menu,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories,hours,BusinessAcceptsCreditCards,BikeParking,RestaurantsTakeOut,RestaurantsDelivery,OutdoorSeating
0.0,0.38461538461538464,0.25,,Philadelphia Phillies,Citizens Bank Park,Philadelphia,NV,19176,39.9057900395,-75.1663008124,4.5,94,1,"Arts & Entertainment, Professional Sports Teams",,,,,,
,,1.0,,Great World Supermarket,927 Arch St,Philadelphia,NJ,19107,39.9537636,-75.1559062,3.5,7,0,"Food, Grocery",,True,False,False,,
-0.3333333333333333,-0.14285714285714285,0.5833333333333334,,Burger Theory,8555 Stansted Dr,Indianapolis,PA,46241,39.675040703,-86.3103263801,4.0,86,1,"Burgers, Restaurants","{'Monday': '17:0-22:0', 'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-22:0', 'Saturday': '17:0-22:0', 'Sunday': '17:0-22:0'}",True,False,True,True,True
0.6153846153846154,0.7971014492753623,0.5789473684210527,-1.0,Chappy's Restaurant,6106 Magazine St,New Orleans,FL,70118,29.9227416615,-90.1236833632,4.5,53,0,"Cajun/Creole, Restaurants, Seafood","{'Monday': '17:0-22:0', 'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-22:0', 'Saturday': '17:0-22:0', 'Sunday': '11:0-21:0'}",True,True,True,False,True
0.5,0.7619047619047619,0.36,1.0,Angelos Pizza,2621 US Hwy 19,Holiday,CA,34691,28.197055,-82.740837,4.0,115,1,"Italian, Pizza, Restaurants, Seafood","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '13:0-22:0'}",True,True,True,True,False
,,,1.0,Bianca Amor's Liquidation Supercentre,11150 163rd Street,Edmonton,NJ,T5M 1V6,53.5602082,-113.6043396,4.0,12,1,"Discount Store, Shopping, Outlet Stores, Adult","{'Monday': '9:0-21:0', 'Tuesday': '9:0-21:0', 'Wednesday': '9:0-21:0', 'Thursday': '9:0-21:0', 'Friday': '9:0-21:0', 'Saturday': '9:0-21:0', 'Sunday': '10:0-19:0'}",,False,,,
1.0,1.0,1.0,0.0,Pontilly Coffee,4000 Chef Menteur Hwy,New Orleans,PA,70126,30.0026371435,-90.0432620198,4.5,105,1,"Coffee & Tea, Food, Bagels, Bakeries","{'Monday': '6:0-21:0', 'Tuesday': '6:0-21:0', 'Wednesday': '6:0-21:0', 'Thursday': '6:0-21:0', 'Friday': '6:0-21:0', 'Saturday': '6:0-21:0', 'Sunday': '6:0-21:0'}",True,True,True,False,True
1.0,0.25,0.5,0.0,Pasqually's Pizza,200 S 43rd St,Philadelphia,FL,19104,39.9545323,-75.2089392,4.0,96,1,"Italian, Food Delivery Services, Beverage Store, Food, Pizza, Restaurants, Beer, Wine & Spirits","{'Monday': '12:0-22:0', 'Tuesday': '12:0-22:0', 'Wednesday': '12:0-22:0', 'Thursday': '12:0-22:0', 'Friday': '12:0-22:0', 'Saturday': '12:0-22:0', 'Sunday': '12:0-23:0'}",True,False,True,True,False
0.0,0.19047619047619047,0.7037037037037037,-1.0,Jack's Steaks and Shakes,16 E Gay St,West Chester,NV,19380,39.960562,-75.604604,2.5,25,0,"Steakhouses, Cheesesteaks, Food, Restaurants",,True,,True,False,True
0.2857142857142857,0.5833333333333334,0.23809523809523808,-0.42857142857142855,Animo Juice,210 Kings Hwy E,Haddonfield,AZ,08033,39.89768,-75.031634,3.5,125,1,"Food, Juice Bars & Smoothies","{'Monday': '0:0-0:0', 'Tuesday': '7:0-19:0', 'Wednesday': '7:0-19:0', 'Thursday': '7:0-19:0', 'Friday': '7:0-19:0', 'Saturday': '9:0-17:0', 'Sunday': '9:0-16:0'}",True,True,True,True,
1.0,-0.3333333333333333,,,Concord Pet Foods & Supplies,642 Lancaster Ave,Malvern,FL,19355,40.0337601,-75.5767544,3.5,7,1,"Pets, Food, Pet Services, Pet Stores","{'Monday': '9:0-21:0', 'Tuesday': '9:0-21:0', 'Wednesday': '9:0-21:0', 'Thursday': '9:0-21:0', 'Friday': '9:0-21:0', 'Saturday': '9:0-21:0', 'Sunday': '10:0-18:0'}",True,,,,
0.6,0.25,0.6666666666666666,1.0,Biryani Hut,"14350 Mundy Dr, Ste  700",Noblesville,FL,46060,39.9970877,-86.0023117,4.0,83,1,"Restaurants, Indian","{'Tuesday': '17:0-21:30', 'Wednesday': '17:0-21:30', 'Thursday': '17:0-21:30', 'Friday': '17:0-21:30', 'Saturday': '17:30-22:0', 'Sunday': '17:30-22:0'}",True,,True,True,
0.1568627450980392,0.5729166666666666,0.45161290322580644,-0.26666666666666666,Zagol Ethiopian Restaurant,855 E 4th St,Reno,AZ,89512,39.5322332,-119.8028435,4.0,160,0,"Restaurants, Ethiopian","{'Tuesday': '17:0-21:0', 'Wednesday': '17:0-21:0', 'Thursday': '17:0-21:0', 'Friday': '17:0-22:0', 'Saturday': '17:0-22:0', 'Sunday': '12:0-15:0'}",True,True,True,False,False
0.2,0.625,0.7777777777777778,0.5,Top Shelf Sports Lounge,3173 Cypress Ridge Blvd,Wesley Chapel,PA,33544,28.1962523878,-82.3806153496,4.5,95,1,"Burgers, Sports Bars, Bars, Lounges, Restaurants, Salad, Wraps, Nightlife, American (New)","{'Monday': '11:30-22:0', 'Tuesday': '11:30-23:30', 'Wednesday': '11:30-23:30', 'Thursday': '11:30-23:30', 'Friday': '11:30-23:30', 'Saturday': '10:0-23:30', 'Sunday': '10:0-22:0'}",True,True,True,True,False
,0.0,-1.0,,U Gas,3225 Hampton Ave,Saint Louis,FL,63139,38.6039899,-90.2922224,4.5,14,1,"Gas Stations, Car Wash, Automotive",,True,,,,
,1.0,,,Dunkin',909 Church Rd,Cherry Hill,TN,08002,39.9469351,-75.0272762,3.5,11,1,"Donuts, Coffee & Tea, Food","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",True,False,True,True,False
,0.3333333333333333,1.0,,Sonic Drive-In,799 Team Blvd,Smyrna,MO,37167,35.9806894,-86.5625682,3.0,9,1,"Fast Food, Food, Ice Cream & Frozen Yogurt, Burgers, Restaurants","{'Monday': '0:0-0:0', 'Tuesday': '6:0-22:0', 'Wednesday': '6:0-22:0', 'Thursday': '6:0-20:0', 'Friday': '8:0-23:0', 'Saturday': '9:0-20:0', 'Sunday': '8:0-22:0'}",True,False,True,True,True
,-1.0,,,Rodeway Inn Indianapolis I-70,6990 East 21st St,Indianapolis,MO,46219,39.7971820731,-86.0469228029,1.5,19,1,"Hotels & Travel, Event Planning & Services, Hotels","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",True,,,,
,-1.0,0.0,,Burger King,5024 N US Hwy 41,Apollo Beach,NJ,33572,27.7362037448,-82.4306103587,2.0,19,1,"Restaurants, Fast Food, Burgers","{'Monday': '5:0-0:0', 'Tuesday': '5:0-0:0', 'Wednesday': '5:0-0:0', 'Thursday': '5:0-0:0', 'Friday': '5:0-1:0', 'Saturday': '0:0-0:0', 'Sunday': '5:0-0:0'}",True,False,False,False,
-0.06,0.30654761904761907,0.19409282700421943,0.14705882352941177,Momo's Ouzaria Taverna,630 N And S Rd,St Louis,PA,63130,38.6603769097,-90.3371429443,3.5,243,0,"Mediterranean, Lounges, Bars, Nightlife, Restaurants, Greek","{'Monday': '11:0-1:0', 'Tuesday': '11:0-1:0', 'Wednesday': '11:0-1:0', 'Thursday': '11:0-1:0', 'Friday': '11:0-1:0', 'Saturday': '11:0-1:0', 'Sunday': '17:0-0:0'}",True,True,True,False,True
1.0,0.3333333333333333,1.0,,The Gyro House,6631 W Ustick Rd,Boise,MO,83704,43.6337262,-116.2644997,3.0,9,0,"Greek, Restaurants",,True,,True,False,True
1.0,0.6666666666666666,1.0,,Peking Gourmet,"799 State St, Ste 16",Pottstown,FL,19464,40.261326019,-75.6510311653,3.5,18,1,"Restaurants, Chinese","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '12:0-22:0'}",True,False,True,True,False
-1.0,0.4444444444444444,0.6666666666666666,1.0,Capo De Monte Italian Market,8400 Seminole Blvd,Seminole,PA,33772,27.8489918,-82.7875867,4.5,41,0,"Italian, Grocery, Restaurants, Delis, Event Planning & Services, Food, Beer, Wine & Spirits, Specialty Food, Caterers","{'Monday': '9:0-17:30', 'Tuesday': '9:0-17:30', 'Wednesday': '9:0-17:30', 'Thursday': '9:0-17:30', 'Friday': '9:0-17:30', 'Saturday': '9:0-15:0'}",True,True,True,False,False
-0.2,0.2,0.375,-1.0,Batch Cupcakery,"555 S Virginia St, Ste 104",Reno,FL,89501,39.519088,-119.810309,3.5,215,1,"Food, Bakeries","{'Monday': '10:0-18:0', 'Tuesday': '10:0-18:0', 'Wednesday': '10:0-18:0', 'Thursday': '10:0-18:0', 'Friday': '10:0-18:0', 'Saturday': '10:0-18:0', 'Sunday': '10:0-16:0'}",True,True,True,True,
0.3225806451612903,0.4,0.08571428571428572,0.42857142857142855,Morton's The Steakhouse,1411 Walnut St,Philadelphia,PA,19102,39.949603,-75.1649701595,3.5,149,0,"Steakhouses, Restaurants, Nightlife, Seafood, Bars, American (Traditional)","{'Monday': '17:0-22:0', 'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '12:0-22:0', 'Friday': '17:0-23:0', 'Saturday': '17:0-23:0', 'Sunday': '17:0-22:0'}",True,True,False,False,False
0.2857142857142857,0.1925925925925926,0.35,0.13333333333333333,Sloppy Hoggs Roed Hus,9563A - 118 Avenue NW,Edmonton,NV,T5G 0P7,53.5700271519,-113.490071297,3.5,115,0,"Restaurants, Barbeque","{'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-17:0'}",,True,True,False,False
0.6,0.2727272727272727,0.6666666666666666,1.0,Thai Thanee,1533 Old York Rd,Abington,MO,19001,40.127007,-75.116683,4.0,18,0,"Thai, Restaurants","{'Tuesday': '11:30-21:30', 'Wednesday': '11:30-21:30', 'Thursday': '11:30-21:30', 'Friday': '11:30-22:30', 'Saturday': '11:30-22:30', 'Sunday': '17:0-21:30'}",True,,True,False,False
1.0,-0.25,0.0,0.0,Fireside Lounge,2707 S Virginia St,Reno,AZ,89502,39.4972158559,-119.801047381,4.0,126,1,"Bars, Nightlife","{'Monday': '15:0-23:0', 'Tuesday': '15:0-23:0', 'Wednesday': '15:0-5:0', 'Thursday': '15:0-5:0', 'Friday': '15:0-5:0', 'Saturday': '15:0-5:0', 'Sunday': '15:0-5:0'}",True,False,,,True
,,,,Pedego Electric Bikes Santa Barbara,100 E Haley St,Santa Barbara,AZ,93101,34.4178784,-119.6941745,5.0,41,0,"Active Life, Shopping, Bike Repair/Maintenance, Bike Rentals, Bikes, Sporting Goods, Local Services",,True,True,,,
0.34502923976608185,0.28218694885361556,0.3390625,0.26865671641791045,The Pancake Pantry,1796 21st Ave S,Nashville,MO,37212,36.1369852,-86.8005383,4.0,2063,1,"Restaurants, Sandwiches, Food, Breakfast & Brunch, Bakeries","{'Monday': '0:0-0:0', 'Tuesday': '6:0-15:0', 'Wednesday': '6:0-15:0', 'Thursday': '6:0-15:0', 'Friday': '6:0-15:0', 'Saturday': '6:0-15:0', 'Sunday': '6:0-15:0'}",True,True,True,True,False
1.0,0.4,0.4,0.25,Topa Topa Brewing Company,120 Santa Barbara St,Santa Barbara,FL,93101,34.4157949941,-119.6885961141,4.5,105,1,"Food, Breweries","{'Monday': '15:0-20:0', 'Tuesday': '15:0-20:0', 'Wednesday': '12:0-22:0', 'Thursday': '12:0-22:0', 'Friday': '12:0-23:0', 'Saturday': '12:0-23:0', 'Sunday': '12:0-20:0'}",True,True,True,,True
0.5087719298245614,0.359349593495935,0.35313531353135313,0.44,Marmont Steakhouse & Bar,222 Market St,Philadelphia,FL,19106,39.9497397,-75.1445806,3.5,316,1,"American (Traditional), Steakhouses, Nightlife, Bars, Seafood, Restaurants, Lounges","{'Monday': '0:0-0:0', 'Tuesday': '16:0-23:0', 'Wednesday': '16:0-2:0', 'Thursday': '16:0-1:0', 'Friday': '16:0-2:0', 'Saturday': '22:0-2:0', 'Sunday': '12:0-22:0'}",True,True,True,,True
,,1.0,,North Tampa Pet Depot,16033 Tampa Palms Blvd,Tampa,LA,33647,28.100028,-82.398295,3.5,9,1,"Veterinarians, Pet Groomers, Pet Stores, Pets, Pet Services","{'Monday': '9:0-20:0', 'Tuesday': '9:0-20:0', 'Wednesday': '9:0-20:0', 'Thursday': '9:0-20:0', 'Friday': '9:0-20:0', 'Saturday': '9:0-20:0', 'Sunday': '11:0-19:0'}",False,False,False,False,False
,1.0,,1.0,Jimmy John's,2424 James L Redman Pkwy,Plant City,DE,33566,27.9885567,-82.1215138,3.0,13,1,"Delis, Restaurants, Sandwiches, Fast Food","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}",True,,True,True,
0.3333333333333333,0.1111111111111111,0.38461538461538464,0.14285714285714285,Brodo,31 S 18th St,Philadelphia,AB,19103,39.9521366,-75.170218,3.0,33,0,"Coffee & Tea, Restaurants, Sandwiches, Food, Soup",,True,,True,True,True
0.7291666666666666,0.6365248226950355,0.581267217630854,0.1733333333333333,Yats,5363 N College Ave,Indianapolis,FL,46220,39.8506443,-86.1455439,4.5,599,1,"Cajun/Creole, Restaurants","{'Monday': '11:0-20:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-20:0', 'Saturday': '12:0-20:0', 'Sunday': '12:0-19:0'}",False,True,True,True,True
,,1.0,,Car Wash On the Greens,3618 Lithia Pinecrest Rd,Valrico,FL,33594,27.8880886,-82.2383174,2.0,27,1,"Car Wash, Automotive",,True,,,,
0.16666666666666666,0.08888888888888888,0.4,-1.0,Carnival Dream,1100 Port Of New Orleans Pl,New Orleans,NV,70130,29.9399791,-90.0614664,3.0,46,1,"Event Planning & Services, Boat Charters, Travel Services, Hotels & Travel, Transportation",,True,,,,
,0.0,0.3333333333333333,,Nevada Humane Society,"2825 Longley Ln, Ste B",Reno,CA,89502,39.493408,-119.756109,4.0,102,1,"Animal Shelters, Veterinarians, Pet Sitting, Pet Services, Pet Stores, Pets","{'Monday': '11:0-18:30', 'Tuesday': '11:0-18:30', 'Wednesday': '11:0-18:30', 'Thursday': '11:0-18:30', 'Friday': '11:0-18:30', 'Saturday': '10:0-18:30', 'Sunday': '11:0-18:30'}",False,False,False,False,False
0.0,1.0,0.0,,Elements Massage - Cherry Hill,1586 Kings Hwy N,Cherry Hill,MO,08034,39.9162629,-75.0088381,4.0,55,1,"Massage Therapy, Beauty & Spas, Health & Medical, Massage","{'Monday': '9:0-21:0', 'Tuesday': '9:0-21:0', 'Wednesday': '9:0-21:0', 'Thursday': '9:0-21:0', 'Friday': '9:0-21:0', 'Saturday': '9:0-21:0', 'Sunday': '10:0-19:0'}",True,True,,,
,-1.0,-1.0,1.0,Independence Brew Pub,1150 Filbert St,Philadelphia,LA,19107,39.952616,-75.159445,4.5,5,0,"Food, Restaurants, Breweries, Bars, Nightlife",,True,,True,False,False
1.0,0.5714285714285714,0.8,-0.2,Asian Kitchen,30611 US Hwy 19 N,Palm Harbor,FL,34684,28.0512845,-82.7362063,4.0,51,1,"Restaurants, Chinese, Asian Fusion","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '16:0-22:0'}",True,True,True,,
,,,,Fifth Third Bank,7770 66th St,Pinellas Park,AB,33781,27.8423712,-82.7290088075,2.0,5,1,"Financial Services, Banks & Credit Unions",,False,False,False,False,False
0.0,,,,Lowe's Home Improvement,1500 North 50th Street,Philadelphia,ID,19131,39.9778945407,-75.2218081568,1.5,65,1,"Shopping, Home & Garden, Appliances, Nurseries & Gardening, Kitchen & Bath, Hardware Stores","{'Monday': '6:0-21:0', 'Tuesday': '6:0-21:0', 'Wednesday': '6:0-21:0', 'Thursday': '6:0-21:0', 'Friday': '6:0-21:0', 'Saturday': '6:0-21:0', 'Sunday': '8:0-18:0'}",True,False,,,
,,1.0,,Sam's Club,3015 W 86th St,Indianapolis,NV,46268,39.9111992,-86.2165533,3.5,13,0,"Office Equipment, Department Stores, Shopping, Computers, Food, Fashion, Wholesale Stores, Automotive, Tires, Grocery","{'Monday': '7:0-20:30', 'Tuesday': '7:0-20:30', 'Wednesday': '7:0-20:30', 'Thursday': '7:0-20:30', 'Friday': '7:0-20:30', 'Saturday': '9:0-20:30', 'Sunday': '10:0-18:0'}",True,False,,,
0.8571428571428571,0.5238095238095237,0.391304347826087,0.23076923076923078,King's Garden,8225 Germantown Ave,Philadelphia,PA,19118,40.074311,-75.202909,3.5,83,1,"Chinese, Cantonese, Restaurants, Beer, Wine & Spirits, Food","{'Monday': '11:30-21:30', 'Tuesday': '11:30-21:30', 'Wednesday': '11:30-21:30', 'Thursday': '11:30-21:30', 'Friday': '11:30-22:30', 'Saturday': '11:30-22:30', 'Sunday': '13:30-21:0'}",True,True,True,True,False
-0.24615384615384617,0.15536723163841806,0.24822695035460993,-0.1111111111111111,Jamaican Jerk Hut,1436 South St,Philadelphia,PA,19146,39.944275,-75.166787,2.5,276,1,"Caribbean, Restaurants","{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-0:0', 'Saturday': '11:0-0:0', 'Sunday': '15:0-22:0'}",True,True,True,True,True
0.47368421052631576,0.2571428571428571,0.18518518518518517,-0.14285714285714285,Carmelita's Mexican Restaurant,7705 Ulmerton Rd,Largo,PA,33771,27.8949805,-82.7442806,3.5,108,1,"Restaurants, Mexican","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:30', 'Saturday': '11:0-21:30', 'Sunday': '9:0-21:0'}",True,True,True,False,False
,-1.0,0.0,-1.0,Jimmy John's,"9920 Pendleton Pike, Ste. A",Lawrence,TN,46236,39.8535158,-85.9926098,2.5,15,1,"Food, Fast Food, Sandwiches, Delis, Food Delivery Services, Restaurants","{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-21:0', 'Sunday': '10:0-21:0'}",True,,True,True,True
1.0,0.5,0.8333333333333334,1.0,10th Street Diner,3301 E 10th St,Indianapolis,NJ,46201,39.7811068,-86.1096286,4.5,127,1,"Vegan, Vegetarian, Restaurants","{'Tuesday': '12:0-20:0', 'Wednesday': '12:0-20:0', 'Thursday': '12:0-20:0', 'Friday': '11:0-20:0', 'Saturday': '10:0-15:0'}",True,True,True,,True
0.3283582089552239,0.22088353413654618,0.42150537634408597,0.0,Sushi Rose,"2005 Sierra Highlands Dr, Ste 147A",Reno,FL,89523,39.5347847599,-119.8694408537,3.5,634,1,"Sushi Bars, Restaurants","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:30', 'Saturday': '11:0-21:30', 'Sunday': '11:0-21:0'}",True,True,,,
1.0,1.0,,,Imprint Beer,"1500 Industry Rd, Ste O",Hatfield,IN,19440,40.2636267,-75.2835425,5.0,36,1,"Bars, Breweries, Nightlife, Beer Bar, Pubs, Food","{'Thursday': '17:0-21:0', 'Friday': '17:0-22:0', 'Saturday': '12:0-22:0', 'Sunday': '12:0-17:0'}",True,False,True,,
-0.3333333333333333,0.0,-1.0,0.0,Popeyes Louisiana Kitchen,6161 East 82nd Street,Indianapolis,IN,46250,39.9048431,-86.0607866,1.5,23,1,"Chicken Wings, American (Traditional), Restaurants, Fast Food","{'Monday': '10:30-23:0', 'Tuesday': '10:30-23:0', 'Wednesday': '10:30-23:0', 'Thursday': '10:30-23:0', 'Friday': '10:30-23:0', 'Saturday': '10:30-23:0', 'Sunday': '10:30-23:0'}",,,,True,
1.0,0.0,1.0,,Bagelicious - King Of Prussia,216 W Beidler Rd,King of Prussia,PA,19406,40.1124813,-75.3799748,3.5,60,1,"Restaurants, Bakeries, Caterers, Bagels, Food, Event Planning & Services","{'Tuesday': '7:0-13:0', 'Wednesday': '7:0-13:0', 'Thursday': '7:0-13:0', 'Friday': '7:0-14:0', 'Saturday': '7:0-14:0', 'Sunday': '8:0-13:0'}",True,True,True,False,
,1.0,1.0,,Endeavour Brewing Company,"215 Carnegie Drive, Suite 4A",St. Albert,FL,T8N 5B1,53.637005268,-113.5762614813,4.5,9,1,"Breweries, Brewpubs, Food","{'Monday': '0:0-0:0', 'Tuesday': '15:0-19:0', 'Wednesday': '15:0-19:0', 'Thursday': '15:0-21:0', 'Friday': '12:0-22:0', 'Saturday': '12:0-22:0', 'Sunday': '12:0-16:0'}",,,False,,
-1.0,0.3333333333333333,-0.6666666666666666,1.0,K & J Diner,2508 W Main St,Jeffersonville,PA,19403,40.140457,-75.387738,2.0,17,0,"Breakfast & Brunch, American (Traditional), Diners, Event Planning & Services, Caterers, Restaurants","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",True,True,True,False,True
1.0,1.0,-0.3333333333333333,,Aunt Chilada's Cantina,34718 US Hwy 19 N,Palm Harbor,FL,34684,28.0886597,-82.7395962,2.0,5,0,"Mexican, Restaurants",,True,,True,False,
1.0,0.1111111111111111,0.5,0.3333333333333333,Wawa,3604 Chestnut St,Philadelphia,FL,19104,39.954573,-75.1948936,3.0,56,1,"Restaurants, Automotive, Delis, Gas Stations, Food, Coffee & Tea, Sandwiches, Convenience Stores","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",True,True,True,True,False
0.3333333333333333,0.6,0.625,1.0,LouVino,"530 Massachusetts Ave, Ste 140",Indianapolis,TN,46204,39.7748769,-86.1499074,4.5,236,1,"Wine Bars, Bars, Southern, Nightlife, Tapas Bars, Restaurants, Breakfast & Brunch","{'Monday': '0:0-0:0', 'Tuesday': '17:0-21:30', 'Wednesday': '17:0-21:30', 'Thursday': '17:0-21:30', 'Friday': '17:0-22:0', 'Saturday': '17:0-22:0', 'Sunday': '10:0-14:0'}",True,,True,True,True
-0.13043478260869565,0.05472636815920399,-0.18128654970760236,0.6666666666666666,Elevation Burger,50 E Wynnewood Rd,Wynnewood,PA,19096,40.0016989648,-75.2742152631,3.0,202,0,"American (New), Vegetarian, Restaurants, Burgers","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '12:0-20:0'}",True,True,True,True,True
,1.0,1.0,,Pennhurst  Asylum,250 Service Rd,Spring City,NJ,19475,40.1926073,-75.5703797,3.0,196,1,"Performing Arts, Nightlife, Arts & Entertainment, Active Life, Local Flavor, Haunted Houses, Amusement Parks","{'Thursday': '18:30-21:30', 'Friday': '18:30-22:30', 'Saturday': '18:30-22:30', 'Sunday': '18:30-21:30'}",True,False,,,False
,,,,Collinsville Aqua Park,10 Gateway Dr,Collinsville,NV,62234,38.6828139985,-90.0196582393,3.0,14,1,"Water Parks, Active Life, Amusement Parks","{'Monday': '0:0-0:0', 'Saturday': '12:0-19:0', 'Sunday': '12:0-19:0'}",True,True,,,
-1.0,-1.0,,-1.0,Cold Stone Creamery,9565 E 22nd St,Tucson,PA,85748,32.2068456,-110.7884703,3.5,23,1,"Ice Cream & Frozen Yogurt, Cupcakes, Custom Cakes, Food","{'Monday': '0:0-0:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-17:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-22:0'}",True,True,True,True,
,,1.0,,Wine and Canvas-Tampa,,Tampa Bay,LA,33746,27.9249117,-82.5943072,4.0,5,1,"Paint & Sip, Arts & Entertainment",,,,,,
,-1.0,,,Wishy Washy Laundromat,6403 Gravois Ave,Saint Louis,CA,63116,38.5742626,-90.2811721,3.0,8,1,"Laundromat, Local Services, Dry Cleaning & Laundry, Laundry Services","{'Monday': '6:0-20:30', 'Tuesday': '6:0-20:30', 'Wednesday': '6:0-20:30', 'Thursday': '6:0-20:30', 'Friday': '6:0-20:30', 'Saturday': '6:0-20:30', 'Sunday': '6:0-20:30'}",False,False,,,
1.0,,-1.0,-1.0,Enterprise Rent-A-Car,707 E Market St,West Chester,CA,19382,39.9650765682,-75.5929487944,3.5,19,1,"Hotels & Travel, Car Rental","{'Monday': '0:0-0:0', 'Tuesday': '7:30-18:0', 'Wednesday': '7:30-18:0', 'Thursday': '7:30-16:0', 'Friday': '7:30-18:0', 'Saturday': '9:0-12:0', 'Sunday': '9:0-12:0'}",False,False,False,False,False
0.3333333333333333,0.3333333333333333,0.125,1.0,Famous Crab Cakes,651 Naamans Rd,Claymont,MO,19703,39.8163658,-75.4563007,3.5,37,0,"Restaurants, Seafood, Sandwiches","{'Monday': '11:0-20:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-21:0', 'Sunday': '11:0-20:0'}",True,True,True,True,False
-0.1,-0.0606060606060606,0.21428571428571427,0.25,Plate Restaurant and Bar,105 Coulter Ave,Ardmore,MO,19003,40.0080688,-75.2880533,2.5,61,0,"Restaurants, American (New)",,True,,True,False,True
-1.0,-1.0,0.0,1.0,Big City Subs,128 Pewitt Dr,Brentwood,FL,37027,36.0346354,-86.7871232,3.5,5,0,"Delis, Restaurants","{'Monday': '10:30-18:30', 'Tuesday': '10:30-18:30', 'Wednesday': '10:30-18:30', 'Thursday': '10:30-18:30', 'Friday': '10:30-18:30', 'Saturday': '10:30-18:30', 'Sunday': '10:30-14:30'}",True,,True,True,
0.0,,-1.0,,Papa John's Pizza,510 East Gay Street,West Chester,PA,19380,39.9636294166,-75.5968833987,2.5,17,1,"Restaurants, Pizza",,True,True,True,True,False
-0.3333333333333333,0.3333333333333333,-0.25,,Mel's Diner,118 Powhattan Ave,Essington,CA,19029,39.8679329,-75.2873783,3.0,26,0,"Restaurants, Breakfast & Brunch, American (Traditional), Diners","{'Monday': '6:0-21:0', 'Tuesday': '6:0-21:0', 'Wednesday': '6:0-21:0', 'Thursday': '6:0-21:0', 'Friday': '6:0-21:0', 'Saturday': '6:0-21:0', 'Sunday': '6:0-21:0'}",False,True,True,False,False
